id,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,vote_average,vote_count,popularity_norm,year,month,date,quarter,others,en,fr,ru,es,hi,ja,it,ko,cn,zh
9616,35000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",1,3.746806,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""N1 European Film Produktions GmbH & Co. KG"", ""id"": 8874}, {""name"": ""Baumgarten Merims Productions"", ""id"": 14652}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-05,11560806,102.0,4.8,91,-0.7016821157785599,2003,9,5,3,0,1,0,0,0,0,0,0,0,0,0
9618,55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1,22.787667000000003,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-12-22,63408614,104.0,6.1,458,-0.17594641870161518,1989,12,22,4,0,1,0,0,0,0,0,0,0,0,0
9619,116000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1,16.90444,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Pacific Western"", ""id"": 1280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-02-07,178127760,108.0,5.7,428,-0.33838773098822356,1997,2,7,1,0,1,0,0,0,0,0,0,0,0,0
9620,60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1,29.018826,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Province of British Columbia Film Incentive BC"", ""id"": 11567}, {""name"": ""Solomon/Hackett Productions"", ""id"": 22536}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-12-25,96269812,119.0,5.9,581,-0.0038983836646346603,2003,12,25,4,0,1,0,0,0,0,0,0,0,0,0
9621,57000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,22.894898,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Vinyl Films"", ""id"": 485}, {""name"": ""KMP Film Invest"", ""id"": 20157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-10-06,52034889,123.0,6.1,327,-0.17298567209812613,2005,10,6,4,0,1,0,0,0,0,0,0,0,0,0
9624,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,9.114168,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-02-18,49000000,102.0,4.5,104,-0.5534843109348448,1994,2,18,1,0,1,0,0,0,0,0,0,0,0,0
9626,17900000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",1,12.752463,"[{""name"": ""Famous Films (II)"", ""id"": 3418}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}]","[{""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-04-09,6948633,89.0,5.0,206,-0.4530276373633839,1985,4,9,2,0,1,0,0,0,0,0,0,0,0,0
9631,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1,28.725621000000004,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-29,44547681,140.0,6.8,582,-0.011994043575257603,1998,7,29,3,0,1,0,0,0,0,0,0,0,0,0
9637,84000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1,31.435539000000002,"[{""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-06-14,275650703,88.0,5.4,820,0.06282928656466404,2002,6,14,2,0,1,0,0,0,0,0,0,0,0,0
9641,60000000,"[{""id"": 35, ""name"": ""Comedy""}]",1,18.831023000000002,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Dozen Canada Productions"", ""id"": 87840}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-21,129181830,94.0,5.7,526,-0.28519300116578583,2005,12,21,4,0,1,0,0,0,0,0,0,0,0,0
9645,35000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1,27.724913,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Ghost Ship Films Pty. Ltd."", ""id"": 53238}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-10-25,68349884,91.0,5.3,531,-0.03962451248895203,2002,10,25,4,0,1,0,0,0,0,0,0,0,0,0
9654,60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1,62.766854,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-30,176070171,110.0,6.6,1919,0.9279157304950267,2003,5,30,2,0,1,0,0,0,0,0,0,0,0,0
9655,20000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",1,10.81439,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-03-17,33889159,105.0,6.4,671,-0.5065396166610115,2006,3,17,1,0,1,0,0,0,0,0,0,0,0,0
9656,9000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,4.134327,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-25,21510851,84.0,4.8,119,-0.6909823043011821,2006,12,25,4,0,1,0,0,0,0,0,0,0,0,0
9659,400000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,33.142185,"[{""name"": ""Kennedy Miller Productions"", ""id"": 2537}, {""name"": ""Mad Max Films"", ""id"": 8831}, {""name"": ""Crossroads"", ""id"": 11962}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",1979-04-12,100000000,93.0,6.6,1213,0.10995135339103165,1979,4,12,2,0,1,0,0,0,0,0,0,0,0,0
9662,8000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2,13.944645000000001,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Production Champion"", ""id"": 7488}, {""name"": ""Vivi Film"", ""id"": 7489}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2003-06-11,1477676,80.0,7.3,231,-0.4201103950804542,2003,6,11,2,0,0,1,0,0,0,0,0,0,0,0
9664,60000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1,13.155999,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Electric Entertainment"", ""id"": 3241}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Flyboys Films"", ""id"": 6362}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-22,17800000,140.0,6.3,271,-0.44188563699608735,2006,9,22,3,0,1,0,0,0,0,0,0,0,0,0
9665,18000000,"[{""id"": 10752, ""name"": ""War""}]",1,16.102271,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Freddie Fields Productions"", ""id"": 27349}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-12-15,26828365,122.0,7.4,383,-0.3605363553801834,1989,12,15,4,0,1,0,0,0,0,0,0,0,0,0
9667,29000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",1,24.240361,"[{""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""VIP 3 Medienfonds"", ""id"": 827}, {""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""VIP 2 Medienfonds"", ""id"": 3801}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-03-04,21126225,103.0,6.8,455,-0.1358362003281134,2005,3,4,1,0,1,0,0,0,0,0,0,0,0,0
9671,5000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1,16.072466,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Rimfire Films"", ""id"": 15081}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",1986-09-26,328203506,97.0,6.3,503,-0.3613592988621708,1986,9,26,3,0,1,0,0,0,0,0,0,0,0,0
9672,13000000,"[{""id"": 18, ""name"": ""Drama""}]",1,3.6808959999999997,"[{""name"": ""Killer Films"", ""id"": 1422}, {""name"": ""Longfellow Pictures"", ""id"": 8802}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}, {""name"": ""Jack and Henry Productions Inc."", ""id"": 33617}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-11-16,1151330,110.0,6.4,60,-0.7035019515409416,2006,11,16,4,0,1,0,0,0,0,0,0,0,0,0
9675,16000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,23.425431,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Michael London Productions"", ""id"": 1187}, {""name"": ""Sideways Productions Inc."", ""id"": 12157}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-22,109502303,126.0,6.9,478,-0.1583371676750687,2004,10,22,4,0,1,0,0,0,0,0,0,0,0,0
9676,50000000,"[{""id"": 18, ""name"": ""Drama""}]",1,15.213484,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""Signature Pictures"", ""id"": 2982}, {""name"": ""Linson Entertainment"", ""id"": 4700}, {""name"": ""Art Linson Productions"", ""id"": 8769}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Equity Pictures Medienfonds GmbH & Co. KG III"", ""id"": 10885}, {""name"": ""Nu Image Entertainment GmbH"", ""id"": 22443}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-15,49111202,121.0,5.7,287,-0.3850765824737967,2006,9,15,3,0,1,0,0,0,0,0,0,0,0,0
9679,90000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1,52.995628,"[{""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-06-09,237202299,118.0,6.1,1485,0.6581231873738745,2000,6,9,2,0,1,0,0,0,0,0,0,0,0,0
9682,38000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,9.662714999999999,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-11,29907685,90.0,5.0,150,-0.5383384233920249,2006,8,11,3,0,1,0,0,0,0,0,0,0,0,0
9685,9000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1,2.062087,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-13,4777465,97.0,6.5,95,-0.74819875795371,2002,9,13,3,0,1,0,0,0,0,0,0,0,0,0
9691,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1,23.073933,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Donner/Shuler-Donner Productions"", ""id"": 23397}, {""name"": ""Evansgideon/Lazar"", ""id"": 25061}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-10-06,30303072,132.0,6.0,387,-0.16804235096752335,1995,10,6,4,0,1,0,0,0,0,0,0,0,0,0
9693,76000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1,35.387874,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Strike Entertainment"", ""id"": 655}, {""name"": ""Hit & Run Productions"", ""id"": 11429}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-22,69959751,109.0,7.4,2071,0.1719568935729082,2006,9,22,3,0,1,0,0,0,0,0,0,0,0,0
9697,75000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",1,20.219385,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-07-21,42285169,110.0,5.3,409,-0.24685904852230298,2006,7,21,3,0,1,0,0,0,0,0,0,0,0,0
9700,9600000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,3.5885290000000003,"[{""name"": ""Lions Gate Films"", ""id"": 35}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-03,4386236,144.0,6.0,24,-0.7060522894238717,2005,9,3,3,0,1,0,0,0,0,0,0,0,0,0
9701,35000000,"[{""id"": 18, ""name"": ""Drama""}]",1,12.779200999999999,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Nick Wechsler Productions"", ""id"": 8073}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-02-12,25224242,126.0,6.8,125,-0.45228937657420826,2005,2,12,1,0,1,0,0,0,0,0,0,0,0,0
9703,67000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10752, ""name"": ""War""}]",1,12.282911,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Quinta Communications"", ""id"": 6370}, {""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Zephyr Films"", ""id"": 16923}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""TN"", ""name"": ""Tunisia""}]",2007-04-19,25303038,102.0,5.0,207,-0.4659924002506228,2007,4,19,2,0,1,0,0,0,0,0,0,0,0,0
9705,102000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1,36.788745,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Jonathan Krane Group"", ""id"": 46458}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-07,147080413,99.0,6.1,932,0.2106362312194504,2001,6,7,2,0,1,0,0,0,0,0,0,0,0,0
9718,72500000,"[{""id"": 35, ""name"": ""Comedy""}]",1,12.599836,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-04,162966177,116.0,6.2,491,-0.45724180930853714,2006,8,4,3,0,1,0,0,0,0,0,0,0,0,0
9725,1250000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,16.517777,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Georgetown Productions, Inc."", ""id"": 7512}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1981-05-01,21722776,87.0,6.0,315,-0.3490638522959136,1981,5,1,2,0,1,0,0,0,0,0,0,0,0,0
9726,35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1,16.782470999999997,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Scott Free Productions"", ""id"": 1645}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-09,42064105,118.0,6.5,357,-0.3417554073363036,2006,9,9,3,0,1,0,0,0,0,0,0,0,0,0
9728,4000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,14.206525,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Jason Productions"", ""id"": 7513}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1982-08-13,36690067,95.0,5.7,254,-0.4128796472507994,1982,8,13,3,0,1,0,0,0,0,0,0,0,0,0
9730,2600000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,14.013414000000001,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Friday Four, Inc."", ""id"": 93280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1984-04-13,32980880,91.0,5.9,237,-0.41821161969670007,1984,4,13,2,0,1,0,0,0,0,0,0,0,0,0
9731,2200000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1,12.639469,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Georgetown Productions Inc."", ""id"": 16779}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-03-22,21930418,92.0,5.1,196,-0.45614750570103485,1985,3,22,1,0,1,0,0,0,0,0,0,0,0,0
9737,19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1,33.872182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-07,141407024,118.0,6.5,1699,0.13010724243717725,1995,4,7,2,0,1,0,0,0,0,0,0,0,0,0
9741,75000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1,42.006908,"[{""name"": ""Limited Edition Productions Inc."", ""id"": 3683}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-11-13,248118121,106.0,6.9,1946,0.35471451435308193,2000,11,13,4,0,1,0,0,0,0,0,0,0,0,0
9746,28000000,"[{""id"": 18, ""name"": ""Drama""}]",1,7.039189,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-25,5684789,134.0,6.8,91,-0.6107763908982993,1997,12,25,4,0,1,0,0,0,0,0,0,0,0,0
9754,45000000,"[{""id"": 53, ""name"": ""Thriller""}]",1,18.186026000000002,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Jon Shestack Productions"", ""id"": 10991}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",2006-02-10,82800000,105.0,5.6,267,-0.30300196197945584,2006,2,10,1,0,1,0,0,0,0,0,0,0,0,0
9759,25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1,24.459948,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-09-06,56422687,94.0,6.1,537,-0.12977320115417712,2004,9,6,3,0,1,0,0,0,0,0,0,0,0,0
9760,20000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1,6.0646379999999995,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Paul Schiff Productions"", ""id"": 23596}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-01-25,86865564,86.0,3.2,326,-0.6376846409675601,2007,1,25,1,0,1,0,0,0,0,0,0,0,0,0
9762,12000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]",1,45.477802000000004,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Offspring Entertainment"", ""id"": 2378}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Eketahuna LLC"", ""id"": 74192}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-08-11,114194847,104.0,6.7,1060,0.4505490922416651,2006,8,11,3,0,1,0,0,0,0,0,0,0,0,0
9763,30000000,"[{""id"": 18, ""name"": ""Drama""}]",1,16.541791,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Milkshake Films"", ""id"": 17491}, {""name"": ""Hargitay & Hargitay Pictures in Motion"", ""id"": 17492}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-06,27610873,118.0,6.6,238,-0.34840080365385867,2005,6,6,2,0,1,0,0,0,0,0,0,0,0,0
9766,30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1,9.278361,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-15,41480851,125.0,6.5,206,-0.5489507910845527,2006,9,15,3,0,1,0,0,0,0,0,0,0,0,0
9767,52000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1,26.251216999999997,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-06-01,204999686,106.0,5.6,832,-0.0803146154123181,2006,6,1,2,0,1,0,0,0,0,0,0,0,0,0
9770,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1,3.314004,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Arnold Kopelson Productions"", ""id"": 16775}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-07,10541523,114.0,5.9,81,-0.7136321773417578,1997,11,7,4,0,1,0,0,0,0,0,0,0,0,0
9772,85000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1,36.38795,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-25,315156409,124.0,6.2,840,0.19956991238492108,1997,7,25,3,0,1,0,0,0,0,0,0,0,0,0
